Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Gender,Age
C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,35.5,8.88,F,39
C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,29.5,7.38,F,37
C2B,Airlines,Online,Bronze Plan,No,31,SINGAPORE,13.5,3.38,M,23
C2B,Airlines,Online,Bronze Plan,No,2,SINGAPORE,15,3.75,F,33
C2B,Airlines,Online,Bronze Plan,No,103,SINGAPORE,29.5,7.38,M,28
C2B,Airlines,Online,Bronze Plan,No,34,SINGAPORE,15,3.75,F,48
C2B,Airlines,Online,Bronze Plan,No,64,SINGAPORE,125,31.25,F,30
C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,13.5,3.38,F,41
C2B,Airlines,Online,Bronze Plan,No,3,SINGAPORE,11.5,2.88,F,36
C2B,Airlines,Online,Silver Plan,No,19,SINGAPORE,72,18,M,29
C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,18.5,4.63,F,35
C2B,Airlines,Online,Silver Plan,No,7,SINGAPORE,15,3.75,F,67
C2B,Airlines,Online,Silver Plan,Yes,17,SINGAPORE,33.5,8.38,M,31
C2B,Airlines,Online,Silver Plan,No,26,SINGAPORE,72,18,F,28
C2B,Airlines,Online,Silver Plan,No,26,SINGAPORE,72,18,F,28
C2B,Airlines,Online,Silver Plan,No,15,SINGAPORE,18.5,4.63,M,35
C2B,Airlines,Online,Silver Plan,No,44,SINGAPORE,54.5,13.63,F,29
C2B,Airlines,Online,Silver Plan,No,34,SINGAPORE,33.5,8.38,F,62
C2B,Airlines,Online,Silver Plan,No,12,SINGAPORE,41.5,10.38,F,36
C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,24.5,6.13,M,35
C2B,Airlines,Online,Silver Plan,No,8,SINGAPORE,41.5,10.38,M,43
C2B,Airlines,Online,Silver Plan,No,47,SINGAPORE,18.5,4.63,M,69
C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,15,3.75,F,27
C2B,Airlines,Online,Silver Plan,No,7,SINGAPORE,24.5,6.13,M,35
C2B,Airlines,Online,Silver Plan,No,55,SINGAPORE,100.5,25.13,M,24
C2B,Airlines,Online,Silver Plan,No,39,SINGAPORE,59.15,14.79,F,26
C2B,Airlines,Online,Gold Plan,No,12,SINGAPORE,153,38.25,M,33
C2B,Airlines,Online,Annual Silver Plan,No,366,SINGAPORE,187.85,46.96,M,37
C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,187.85,46.96,M,49
C2B,Airlines,Online,Annual Gold Plan,No,365,SINGAPORE,278.85,69.71,M,61
JWT,Airlines,Online,Value Plan,No,1,INDIA,31,12.4,M,118
JWT,Airlines,Online,Value Plan,No,72,INDIA,31,12.4,M,118
JWT,Airlines,Online,Value Plan,No,10,INDIA,93,37.2,M,118
KML,Travel Agency,Online,Value Plan,No,9,NETHERLANDS,75,28.5,F,48
RAB,Airlines,Online,Value Plan,No,19,BRUNEI DARUSSALAM,15,6,M,58
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,3,MALAYSIA,27,17.55,M,22
LWC,Travel Agency,Online,Annual Travel Protect Gold,No,529,UNITED STATES,256,166.4,M,41
LWC,Travel Agency,Online,Annual Travel Protect Gold,No,366,UNITED STATES,256,166.4,M,37
LWC,Travel Agency,Online,Annual Travel Protect Platinum,No,395,UNITED STATES,323,209.95,F,54
LWC,Travel Agency,Online,Annual Travel Protect Silver,No,367,CHINA,165,107.25,M,27
LWC,Travel Agency,Online,Annual Travel Protect Silver,No,373,UNITED STATES,230,149.5,F,38
LWC,Travel Agency,Online,Annual Travel Protect Silver,No,367,CHINA,0,107.25,M,27
LWC,Travel Agency,Online,Annual Travel Protect Silver,No,440,UNITED STATES,230,149.5,F,32
LWC,Travel Agency,Online,Annual Travel Protect Silver,No,461,UNITED STATES,230,149.5,M,31
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,13,UNITED KINGDOM,48,31.2,F,34
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,13,UNITED KINGDOM,48,31.2,F,34
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,39,HONG KONG,29,18.85,M,43
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,24,MALAYSIA,25,16.25,M,33
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,9,SRI LANKA,36,23.4,F,29
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,55,UNITED KINGDOM,48,31.2,F,30
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,9,SRI LANKA,36,23.4,F,27
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,55,THAILAND,25,16.25,M,30
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,72,THAILAND,26,16.9,F,34
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,129,"KOREA, REPUBLIC OF",36,23.4,F,36
LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,No,26,PHILIPPINES,31,20.15,M,46
LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,No,100,UNITED STATES,67,43.55,M,46
LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,No,44,THAILAND,26,16.9,M,65
LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,No,44,THAILAND,26,16.9,F,61
LWC,Travel Agency,Online,Single Trip Travel Protect Silver,Yes,107,JAPAN,25,16.25,F,36
LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,1,MALAYSIA,25,16.25,M,47
LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,10,SRI LANKA,26,16.9,F,26
LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,5,MALAYSIA,25,16.25,M,44
LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,12,SRI LANKA,26,16.9,F,26
LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,12,SRI LANKA,26,16.9,F,27
LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,9,SRI LANKA,26,16.9,M,28
LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,72,NEW ZEALAND,26,16.9,M,30
LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,18,PHILIPPINES,25,16.25,M,34
LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,18,SPAIN,40,26,M,24
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,364,SINGAPORE,97,0,M,30
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,364,SINGAPORE,97,0,F,48
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,369,AUSTRALIA,97,0,F,47
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,364,SINGAPORE,97,0,F,46
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,365,SINGAPORE,97,0,M,40
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,373,SINGAPORE,97,0,F,64
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,366,SINGAPORE,97,0,F,34
JZI,Airlines,Online,Basic Plan,No,21,CHINA,22,7.7,F,55
JZI,Airlines,Online,Basic Plan,No,29,THAILAND,18,6.3,M,31
JZI,Airlines,Online,Basic Plan,No,15,CHINA,26,9.1,M,40
JZI,Airlines,Online,Basic Plan,No,8,MALAYSIA,22,7.7,F,50
JZI,Airlines,Online,Basic Plan,Yes,18,MALAYSIA,30,10.5,F,38
JZI,Airlines,Online,Basic Plan,No,10,MALAYSIA,18,6.3,F,52
JZI,Airlines,Online,Basic Plan,No,74,"TAIWAN, PROVINCE OF CHINA",26,9.1,M,32
JZI,Airlines,Online,Basic Plan,No,7,CHINA,26,9.1,F,36
JZI,Airlines,Online,Basic Plan,No,20,CHINA,26,9.1,F,44
JZI,Airlines,Online,Basic Plan,No,38,THAILAND,18,6.3,F,26
JZI,Airlines,Online,Basic Plan,No,23,MYANMAR,18,6.3,F,25
JZI,Airlines,Online,Basic Plan,No,13,MALAYSIA,18,6.3,F,59
JZI,Airlines,Online,Basic Plan,No,3,MALAYSIA,18,6.3,M,45
JZI,Airlines,Online,Basic Plan,No,7,VIET NAM,22,7.7,M,55
JZI,Airlines,Online,Basic Plan,No,9,INDONESIA,30,10.5,F,46
JZI,Airlines,Online,Basic Plan,No,172,"TAIWAN, PROVINCE OF CHINA",35,12.25,F,18
JZI,Airlines,Online,Value Plan,No,53,"KOREA, REPUBLIC OF",45,15.75,M,36
JZI,Airlines,Online,Value Plan,No,60,SWITZERLAND,87,30.45,M,45
CCR,Travel Agency,Offline,Premier Plan,No,113,THAILAND,58,19.14,M,46
ADM,Travel Agency,Online,Premier Plan,No,167,FRANCE,0,49.4,M,22
ART,Airlines,Online,24 Protect,No,46,MALAYSIA,25.59,8.96,F,48
ART,Airlines,Online,24 Protect,No,49,PHILIPPINES,25.18,8.81,M,48
ART,Airlines,Online,24 Protect,No,9,CAMBODIA,12.62,4.42,F,48
ART,Airlines,Online,24 Protect,No,49,VIET NAM,2.72,0.95,F,48
ART,Airlines,Online,24 Protect,No,2,MALAYSIA,8.84,3.09,F,48
ART,Airlines,Online,24 Protect,No,6,MALAYSIA,22.49,7.87,M,48
C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,13.5,3.38,M,23
C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,11.5,2.88,M,59
C2B,Airlines,Online,Bronze Plan,No,46,SINGAPORE,47,11.75,F,29
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,23.5,5.88,M,44
C2B,Airlines,Online,Bronze Plan,No,3,SINGAPORE,11.5,2.88,M,37
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,27,6.75,F,51
C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,18,4.5,M,39
C2B,Airlines,Online,Bronze Plan,No,21,SINGAPORE,34.5,8.63,M,44
C2B,Airlines,Online,Bronze Plan,No,28,SINGAPORE,34.5,8.63,M,57
C2B,Airlines,Online,Bronze Plan,No,55,SINGAPORE,18,4.5,F,31
C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,13.5,3.38,F,36
C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,23.5,5.88,M,42
C2B,Airlines,Online,Bronze Plan,No,30,SINGAPORE,11.5,2.88,M,41
C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,23.5,5.88,M,39
C2B,Airlines,Online,Bronze Plan,No,30,SINGAPORE,11.5,2.88,M,35
C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,11.5,2.88,M,34
C2B,Airlines,Online,Bronze Plan,No,66,SINGAPORE,53.5,13.38,F,33
C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,62,15.5,F,30
C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,71,17.75,F,31
C2B,Airlines,Online,Bronze Plan,Yes,6,SINGAPORE,18,4.5,M,56
C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,29.5,7.38,M,29
C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,17,4.25,F,29
C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,35.5,8.88,M,39
C2B,Airlines,Online,Silver Plan,No,3,SINGAPORE,18.5,4.63,F,52
C2B,Airlines,Online,Silver Plan,No,18,SINGAPORE,63.5,15.88,F,29
C2B,Airlines,Online,Silver Plan,No,79,SINGAPORE,63.5,15.88,F,29
C2B,Airlines,Online,Silver Plan,No,79,SINGAPORE,63.5,15.88,F,34
C2B,Airlines,Online,Silver Plan,No,3,SINGAPORE,18.5,4.63,F,25
C2B,Airlines,Online,Silver Plan,No,4,SINGAPORE,18.5,4.63,F,77
C2B,Airlines,Online,Silver Plan,No,15,SINGAPORE,0,15.88,F,31
C2B,Airlines,Online,Silver Plan,No,10,SINGAPORE,15,3.75,F,26
C2B,Airlines,Online,Silver Plan,No,27,SINGAPORE,63.5,15.88,M,33
C2B,Airlines,Online,Silver Plan,No,30,SINGAPORE,33.5,8.38,M,40
C2B,Airlines,Online,Silver Plan,No,44,SINGAPORE,25,6.25,M,70
C2B,Airlines,Online,Silver Plan,No,10,SINGAPORE,18.5,4.63,F,34
C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,28.5,7.13,M,54
C2B,Airlines,Online,Silver Plan,No,9,SINGAPORE,15,3.75,M,33
C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,18.5,4.63,F,26
C2B,Airlines,Online,Silver Plan,No,17,SINGAPORE,63.5,15.88,F,31
C2B,Airlines,Online,Silver Plan,No,109,SINGAPORE,33.5,8.38,F,26
C2B,Airlines,Online,Silver Plan,No,32,SINGAPORE,25,6.25,F,26
C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,15,3.75,F,69
C2B,Airlines,Online,Silver Plan,No,17,SINGAPORE,63.5,15.88,F,30
C2B,Airlines,Online,Silver Plan,No,72,SINGAPORE,33.5,8.38,M,28
C2B,Airlines,Online,Silver Plan,No,21,SINGAPORE,72,18,M,35
C2B,Airlines,Online,Gold Plan,No,36,SINGAPORE,49,12.25,M,35
C2B,Airlines,Online,Annual Silver Plan,No,418,SINGAPORE,252.85,63.21,F,49
C2B,Airlines,Online,Annual Silver Plan,No,364,SINGAPORE,252.85,63.21,M,37
C2B,Airlines,Online,Annual Silver Plan,No,368,SINGAPORE,252.85,63.21,F,55
C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,187.85,46.96,F,26
C2B,Airlines,Online,Annual Gold Plan,No,365,SINGAPORE,278.85,69.71,M,33
KML,Travel Agency,Online,Value Plan,No,27,INDONESIA,28,10.64,M,48
RAB,Airlines,Online,Value Plan,No,4,BRUNEI DARUSSALAM,15,6,M,37
RAB,Airlines,Online,Value Plan,No,4,BRUNEI DARUSSALAM,15,6,M,25
LWC,Travel Agency,Online,Annual Travel Protect Gold,Yes,397,UNITED STATES,320,208,F,44
LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,27,NAMIBIA,106,68.9,F,66
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,20,MALAYSIA,0,16.25,M,40
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,20,MALAYSIA,25,16.25,M,40
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,25,UNITED STATES,58,37.7,M,47
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,2,MALAYSIA,25,16.25,M,55
LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,159,"KOREA, REPUBLIC OF",33,21.45,F,44
LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,31,FRANCE,47,30.55,F,36
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,411,SINGAPORE,97,0,M,29
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,364,SINGAPORE,97,0,M,50
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,364,SINGAPORE,97,0,M,58
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,366,SINGAPORE,97,0,M,41
TTW,Travel Agency,Offline,Spouse or Parents Comprehensive Plan,Yes,366,SINGAPORE,86,0,F,38
JZI,Airlines,Online,Basic Plan,No,1,INDONESIA,18,6.3,F,23
JZI,Airlines,Online,Basic Plan,No,8,INDONESIA,30,10.5,F,21
JZI,Airlines,Online,Basic Plan,No,4,INDONESIA,22,7.7,M,56
JZI,Airlines,Online,Basic Plan,No,6,"KOREA, REPUBLIC OF",26,9.1,M,57
JZI,Airlines,Online,Basic Plan,No,10,THAILAND,22,7.7,M,29
JZI,Airlines,Online,Basic Plan,No,23,CHINA,35,12.25,M,38
JZI,Airlines,Online,Basic Plan,No,14,HONG KONG,22,7.7,M,37
JZI,Airlines,Online,Basic Plan,No,14,AUSTRALIA,26,9.1,F,41
JZI,Airlines,Online,Basic Plan,No,5,MALAYSIA,18,6.3,F,67
JZI,Airlines,Online,Basic Plan,No,10,INDONESIA,30,10.5,F,36
JZI,Airlines,Online,Basic Plan,No,16,PHILIPPINES,37,12.95,F,47
JZI,Airlines,Online,Basic Plan,No,35,MALAYSIA,22,7.7,M,43
JZI,Airlines,Online,Basic Plan,No,55,CHINA,26,9.1,M,47
JZI,Airlines,Online,Basic Plan,No,22,THAILAND,22,7.7,M,46
JZI,Airlines,Online,Basic Plan,No,37,THAILAND,18,6.3,F,45
JZI,Airlines,Online,Basic Plan,No,21,PHILIPPINES,22,7.7,M,30
JZI,Airlines,Online,Basic Plan,No,59,INDONESIA,22,7.7,M,79
JZI,Airlines,Online,Basic Plan,No,64,INDONESIA,30,10.5,F,55
JZI,Airlines,Online,Basic Plan,No,12,PHILIPPINES,30,10.5,M,64
CSR,Travel Agency,Offline,Comprehensive Plan,No,143,MALAYSIA,29,9.57,F,63
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,20,MALAYSIA,0,16.25,M,40
C2B,Airlines,Online,Bronze Plan,No,28,SINGAPORE,72,18,F,32
C2B,Airlines,Online,Bronze Plan,No,3,SINGAPORE,13.5,3.38,F,29
C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,13.5,3.38,F,25
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,30.55,7.64,M,28
C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,13.5,3.38,M,23
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,30.55,7.64,F,29
C2B,Airlines,Online,Bronze Plan,Yes,8,SINGAPORE,30.55,7.64,M,30
C2B,Airlines,Online,Bronze Plan,No,15,SINGAPORE,53.5,13.38,M,34
C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,29.5,7.38,F,26
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,17,4.25,M,49
C2B,Airlines,Online,Bronze Plan,No,27,SINGAPORE,23.5,5.88,F,27
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,23.5,5.88,M,26
C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,34.5,8.63,M,24
C2B,Airlines,Online,Bronze Plan,No,13,SINGAPORE,47,11.75,F,31
C2B,Airlines,Online,Bronze Plan,No,13,SINGAPORE,17,4.25,F,35
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,23.5,5.88,M,26
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,23.5,5.88,M,26
C2B,Airlines,Online,Bronze Plan,No,66,SINGAPORE,137,34.25,M,26
C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,35.5,8.88,M,31
C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,35.5,8.88,F,29
C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,17,4.25,F,22
C2B,Airlines,Online,Silver Plan,Yes,7,SINGAPORE,25,6.25,M,27
C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,18.5,4.63,M,32
C2B,Airlines,Online,Silver Plan,No,111,SINGAPORE,24.5,6.13,F,69
C2B,Airlines,Online,Silver Plan,No,7,SINGAPORE,25,6.25,M,52
C2B,Airlines,Online,Silver Plan,No,18,SINGAPORE,33.5,8.38,M,35
C2B,Airlines,Online,Silver Plan,No,27,SINGAPORE,24.5,6.13,M,35
C2B,Airlines,Online,Silver Plan,No,7,SINGAPORE,18.5,4.63,F,48
C2B,Airlines,Online,Gold Plan,No,2,SINGAPORE,27.95,6.99,F,26
C2B,Airlines,Online,Gold Plan,No,8,SINGAPORE,36.5,9.13,F,28
JWT,Airlines,Online,Value Plan,No,3,INDIA,31,12.4,M,118
KML,Travel Agency,Online,Premier Plan,No,107,ITALY,86,32.68,M,48
LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,7,SRI LANKA,26,16.9,M,28
LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,8,SRI LANKA,26,16.9,F,25
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,364,SINGAPORE,97,0,M,49
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,365,SINGAPORE,97,0,F,46
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,367,SINGAPORE,97,0,M,56
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,364,SINGAPORE,97,0,M,48
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,369,SINGAPORE,97,0,M,43
TTW,Travel Agency,Offline,Spouse or Parents Comprehensive Plan,No,365,SINGAPORE,86,0,M,48
TTW,Travel Agency,Offline,Spouse or Parents Comprehensive Plan,No,369,SINGAPORE,86,0,F,47
TTW,Travel Agency,Offline,Child Comprehensive Plan,No,369,SINGAPORE,74,0,M,9
TTW,Travel Agency,Offline,Child Comprehensive Plan,No,369,SINGAPORE,74,0,F,5
TTW,Travel Agency,Offline,Child Comprehensive Plan,No,369,SINGAPORE,74,0,M,9
TTW,Travel Agency,Offline,Child Comprehensive Plan,No,364,SINGAPORE,74,0,M,18
TTW,Travel Agency,Offline,Child Comprehensive Plan,No,364,SINGAPORE,74,0,F,16
TTW,Travel Agency,Offline,Child Comprehensive Plan,No,364,SINGAPORE,74,0,F,14
JZI,Airlines,Online,Basic Plan,No,74,THAILAND,104,36.4,F,36
JZI,Airlines,Online,Basic Plan,No,51,THAILAND,22,7.7,F,46
JZI,Airlines,Online,Basic Plan,No,11,PHILIPPINES,18,6.3,M,31
JZI,Airlines,Online,Basic Plan,No,12,"TAIWAN, PROVINCE OF CHINA",22,7.7,F,49
JZI,Airlines,Online,Basic Plan,No,8,"KOREA, REPUBLIC OF",22,7.7,F,39
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,30.55,7.64,F,26
C2B,Airlines,Online,Bronze Plan,No,73,SINGAPORE,47,11.75,M,28
C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,13.5,3.38,F,29
C2B,Airlines,Online,Bronze Plan,No,21,SINGAPORE,29.5,7.38,F,30
C2B,Airlines,Online,Bronze Plan,Yes,28,SINGAPORE,23.5,5.88,M,28
C2B,Airlines,Online,Bronze Plan,No,41,SINGAPORE,61.5,15.38,M,23
C2B,Airlines,Online,Bronze Plan,No,167,SINGAPORE,185,46.25,F,30
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,17,4.25,F,31
C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,34.5,8.63,M,27
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,13.5,3.38,F,31
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,13.5,3.38,M,30
C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,35.5,8.88,M,38
C2B,Airlines,Online,Bronze Plan,No,20,SINGAPORE,62,15.5,M,28
C2B,Airlines,Online,Bronze Plan,No,18,SINGAPORE,47,11.75,M,30
C2B,Airlines,Online,Silver Plan,No,28,SINGAPORE,63.5,15.88,M,47
C2B,Airlines,Online,Silver Plan,No,69,SINGAPORE,164.5,41.13,F,72
C2B,Airlines,Online,Silver Plan,Yes,30,SINGAPORE,54.5,13.63,F,53
C2B,Airlines,Online,Silver Plan,No,14,SINGAPORE,54.5,13.63,F,50
C2B,Airlines,Online,Silver Plan,No,23,SINGAPORE,18.5,4.63,F,28
C2B,Airlines,Online,Silver Plan,No,53,SINGAPORE,63.5,15.88,F,50
C2B,Airlines,Online,Silver Plan,No,13,SINGAPORE,33.5,8.38,M,23
C2B,Airlines,Online,Silver Plan,No,8,SINGAPORE,18.5,4.63,F,36
C2B,Airlines,Online,Silver Plan,No,10,SINGAPORE,33.5,8.38,M,62
C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,0,4.63,F,25
C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,24.5,6.13,F,25
C2B,Airlines,Online,Silver Plan,No,18,SINGAPORE,54.5,13.63,M,27
C2B,Airlines,Online,Gold Plan,No,12,SINGAPORE,49,12.25,M,23
C2B,Airlines,Online,Annual Silver Plan,No,383,SINGAPORE,252.85,63.21,M,34
C2B,Airlines,Online,Annual Silver Plan,No,366,SINGAPORE,252.85,63.21,M,32
C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,252.85,63.21,M,45
C2B,Airlines,Online,Annual Silver Plan,Yes,365,SINGAPORE,252.85,63.21,M,51
JWT,Airlines,Online,Value Plan,No,0,INDIA,31,12.4,F,118
JWT,Airlines,Online,Value Plan,No,47,INDIA,62,24.8,M,118
JWT,Airlines,Online,Value Plan,No,38,INDIA,31,12.4,F,118
KML,Travel Agency,Online,Value Plan,No,79,INDONESIA,22,8.36,F,48
KML,Travel Agency,Online,Value Plan,No,14,INDONESIA,28,10.64,F,48
KML,Travel Agency,Online,Premier Plan,No,81,UNITED KINGDOM,158,60.04,F,48
KML,Travel Agency,Online,Premier Plan,No,106,ITALY,130,49.4,F,48
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,365,SINGAPORE,97,0,M,45
TTW,Travel Agency,Offline,Individual Comprehensive Plan,Yes,364,SINGAPORE,97,0,F,24
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,391,SINGAPORE,97,0,M,39
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,365,SINGAPORE,97,0,M,36
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,368,SINGAPORE,97,0,M,30
TTW,Travel Agency,Offline,Spouse or Parents Comprehensive Plan,No,391,SINGAPORE,86,0,M,43
TTW,Travel Agency,Offline,Spouse or Parents Comprehensive Plan,No,365,SINGAPORE,86,0,F,31
TTW,Travel Agency,Offline,Child Comprehensive Plan,No,365,SINGAPORE,74,0,M,3
JZI,Airlines,Online,Basic Plan,No,5,PHILIPPINES,18,6.3,M,47
JZI,Airlines,Online,Basic Plan,No,33,JAPAN,35,12.25,M,59
JZI,Airlines,Online,Basic Plan,No,61,INDONESIA,37,12.95,F,29
JZI,Airlines,Online,Basic Plan,No,36,MYANMAR,18,6.3,F,43
JZI,Airlines,Online,Basic Plan,No,12,PHILIPPINES,22,7.7,F,39
JZI,Airlines,Online,Basic Plan,No,57,CHINA,35,12.25,F,54
JZI,Airlines,Online,Basic Plan,No,39,"TAIWAN, PROVINCE OF CHINA",35,12.25,M,33
JZI,Airlines,Online,Basic Plan,No,1,MALAYSIA,18,6.3,M,50
CBH,Travel Agency,Offline,Comprehensive Plan,No,130,MALAYSIA,29,9.57,F,67
ART,Airlines,Online,Value Plan,No,23,HONG KONG,40,14,M,118
ART,Airlines,Online,24 Protect,No,17,PHILIPPINES,2.38,0.83,M,48
C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,18,4.5,F,43
C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,18,4.5,M,69
C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,13.5,3.38,M,25
C2B,Airlines,Online,Bronze Plan,No,23,SINGAPORE,13.5,3.38,M,30
C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,13.5,3.38,F,41
C2B,Airlines,Online,Bronze Plan,No,72,SINGAPORE,61.5,15.38,F,28
C2B,Airlines,Online,Bronze Plan,No,99,SINGAPORE,23.5,5.88,M,83
C2B,Airlines,Online,Bronze Plan,No,51,SINGAPORE,77,19.25,M,38
C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,13.5,3.38,F,27
C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,13.5,3.38,M,50
C2B,Airlines,Online,Bronze Plan,No,18,SINGAPORE,23.5,5.88,F,24
C2B,Airlines,Online,Bronze Plan,No,40,SINGAPORE,23.5,5.88,F,26
C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,13.5,3.38,F,44
C2B,Airlines,Online,Bronze Plan,No,26,SINGAPORE,13.5,3.38,F,27
C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,13.5,3.38,M,29
C2B,Airlines,Online,Bronze Plan,No,75,SINGAPORE,161,40.25,F,36
