WeekOfMonth,WeekOfMonthClaimed,Age,PolicyNumber,RepNumber,Deductible,DriverRating,PoliceReportFiled,WitnessPresent,Year,FraudFound_P
3,3,31,7652,14,400,3,No,No,1995,0
3,4,51,7653,15,400,3,No,No,1995,0
3,3,31,7654,3,400,4,No,No,1995,0
3,3,58,7655,12,400,4,No,No,1995,0
5,1,47,7656,15,400,3,No,No,1995,0
4,5,30,7657,3,400,1,No,No,1995,0
3,3,28,7658,3,400,2,No,No,1995,0
4,5,45,7659,2,400,2,No,No,1995,0
1,1,76,7660,9,400,3,No,No,1995,1
4,4,32,7661,1,400,4,No,No,1995,0
1,1,24,7662,4,400,3,No,No,1995,0
1,2,29,7663,1,400,4,No,No,1995,0
3,4,32,7664,10,400,3,No,No,1995,0
2,3,34,7665,13,400,3,No,No,1995,0
1,1,31,7666,4,400,2,No,No,1995,1
2,4,35,7667,4,400,2,No,No,1995,0
2,3,26,7668,12,400,3,No,No,1995,0
2,3,38,7669,14,400,4,No,No,1995,0
4,4,24,7670,6,400,2,No,No,1995,0
3,3,46,7671,13,400,2,No,No,1995,0
2,2,50,7672,14,400,1,No,No,1995,0
1,2,0,7673,15,400,2,No,No,1995,0
2,3,37,7674,9,400,4,No,No,1995,0
3,4,57,7675,8,400,3,No,No,1995,0
3,3,35,7676,8,400,4,No,No,1995,0
2,3,39,7677,1,400,1,No,No,1995,0
2,4,27,7678,11,400,4,Yes,No,1995,0
4,1,47,7679,8,400,4,No,No,1995,0
2,3,51,7680,9,400,3,No,No,1995,0
3,4,45,7681,15,400,1,No,No,1995,0
5,1,35,7682,16,400,4,No,No,1995,0
3,5,46,7683,3,400,4,No,No,1995,0
4,1,52,7684,8,400,4,No,No,1995,0
4,5,31,7685,5,400,3,No,No,1995,0
2,2,38,7686,13,400,4,No,No,1995,0
4,4,26,7687,2,400,4,No,No,1995,0
4,4,23,7688,15,400,1,No,No,1995,0
2,3,67,7689,11,700,1,No,No,1995,0
4,4,33,7690,7,400,1,No,No,1995,0
4,4,29,7691,7,400,4,No,No,1995,0
1,1,23,7692,14,400,1,No,No,1995,0
3,3,22,7693,14,400,4,No,No,1995,0
1,3,33,7694,7,400,2,No,No,1995,0
3,3,72,7695,2,400,1,No,No,1995,0
3,3,50,7696,12,400,2,No,No,1995,0
1,4,46,7697,6,400,3,No,No,1995,1
2,2,30,7698,14,400,1,No,No,1995,0
5,2,38,7699,11,400,2,No,No,1995,0
1,1,33,7700,11,400,2,No,No,1995,0
3,4,40,7701,12,400,4,No,No,1995,0
1,3,49,7702,6,500,1,No,No,1995,0
1,1,52,7703,9,400,4,No,No,1995,0
1,1,69,7704,6,400,4,No,No,1995,0
1,1,37,7705,9,400,4,No,No,1995,0
4,1,36,7706,9,400,4,No,No,1995,0
3,3,38,7707,2,400,3,No,No,1995,0
1,2,53,7708,7,400,3,No,No,1995,0
2,4,53,7709,13,400,4,No,No,1995,0
2,3,37,7710,4,400,4,No,No,1995,0
2,3,29,7711,4,400,3,No,No,1995,0
2,2,28,7712,11,400,1,No,No,1995,0
4,4,48,7713,3,400,3,No,No,1995,0
1,1,33,7714,1,400,1,No,No,1995,0
3,4,33,7715,1,400,4,No,No,1995,0
4,4,44,7716,16,400,4,No,No,1995,0
4,4,62,7717,11,400,2,No,No,1995,0
4,4,30,7718,16,400,4,No,No,1995,0
4,5,36,7719,14,400,1,No,No,1995,0
1,1,31,7720,13,700,2,No,No,1995,0
4,4,64,7721,5,400,2,No,No,1995,0
3,3,26,7722,8,400,4,No,No,1995,0
4,4,27,7723,16,400,4,No,No,1995,0
3,3,54,7724,9,400,3,No,No,1995,0
4,5,37,7725,7,400,1,No,No,1995,0
4,4,28,7726,1,400,1,No,No,1995,0
4,5,59,7727,2,400,4,No,No,1995,0
4,4,22,7728,4,400,2,No,No,1995,0
2,2,40,7729,1,400,4,No,No,1995,0
1,2,28,7730,15,400,1,No,No,1995,1
3,5,44,7731,3,400,2,No,No,1995,0
3,1,26,7732,12,400,2,No,No,1995,0
2,2,27,7733,7,400,3,No,No,1995,0
1,3,58,7734,11,400,3,No,No,1995,0
4,4,37,7735,14,400,4,No,No,1995,0
3,3,30,7736,10,400,1,No,No,1995,0
3,3,32,7737,11,400,3,No,No,1995,0
2,2,26,7738,5,400,3,No,No,1995,0
1,5,39,7739,3,400,3,No,No,1995,0
1,1,37,7740,14,400,4,No,No,1995,0
1,1,30,7741,10,400,4,No,No,1995,0
1,3,44,7742,15,400,1,No,No,1995,0
4,4,18,7743,1,400,1,No,No,1995,0
2,3,26,7744,12,400,4,No,No,1995,0
5,1,27,7745,10,400,1,No,No,1995,0
4,5,38,7746,3,400,3,No,No,1995,0
3,4,61,7747,6,400,3,No,No,1995,0
3,4,40,7748,6,400,3,No,No,1995,0
3,4,32,7749,7,400,1,No,No,1995,0
2,4,21,7750,5,400,3,No,No,1995,0
1,2,45,7751,16,400,3,No,No,1995,0
2,2,32,7752,9,400,4,No,No,1995,0
2,3,51,7753,15,500,4,No,No,1995,0
1,5,31,7754,4,400,2,No,No,1995,0
3,1,46,7755,11,400,2,No,No,1995,0
2,2,31,7756,13,400,2,No,No,1995,0
2,2,61,7757,16,400,2,No,No,1995,0
4,4,80,7758,12,400,4,No,No,1995,0
4,4,35,7759,5,400,2,No,No,1995,0
3,4,44,7760,14,400,4,No,No,1995,0
3,3,31,7761,10,400,4,No,No,1995,0
2,3,39,7762,8,400,1,No,No,1995,0
1,2,46,7763,3,400,1,No,No,1995,0
1,1,54,7764,1,400,4,No,No,1995,0
1,2,25,7765,15,400,2,No,No,1995,0
1,1,54,7766,16,400,1,No,No,1995,0
3,3,51,7767,7,400,1,No,No,1995,0
3,3,32,7768,3,400,1,No,No,1995,0
1,1,33,7769,15,400,3,No,No,1995,0
2,2,33,7770,2,400,1,No,No,1995,0
3,1,72,7771,6,400,4,No,No,1995,0
3,3,61,7772,14,400,4,No,No,1995,0
4,4,42,7773,14,400,2,No,No,1995,0
4,4,39,7774,12,400,4,No,No,1995,0
4,1,27,7775,3,400,4,No,No,1995,0
4,1,52,7776,4,400,4,No,No,1995,0
1,2,61,7777,8,400,1,No,No,1995,0
4,1,63,7778,6,400,1,No,No,1995,0
4,4,41,7779,11,400,3,No,No,1995,0
1,2,62,7780,1,400,1,No,No,1995,0
3,4,35,7781,15,400,4,No,No,1995,0
3,3,34,7782,5,700,2,No,No,1995,0
2,2,32,7783,14,400,4,No,No,1995,0
3,4,24,7784,7,400,4,No,No,1995,0
1,1,50,7785,8,400,1,No,No,1995,0
3,3,45,7786,14,400,4,No,No,1995,0
3,4,32,7787,7,400,1,No,No,1995,0
1,2,54,7788,2,400,1,No,No,1995,1
3,3,37,7789,12,400,3,No,No,1995,0
2,2,42,7790,9,400,4,No,No,1995,0
1,1,50,7791,13,400,4,No,No,1995,0
4,5,34,7792,16,400,2,Yes,No,1995,0
3,3,28,7793,8,400,4,No,No,1995,0
4,4,28,7794,3,400,3,No,No,1995,0
5,2,35,7795,1,400,3,No,No,1995,0
2,1,36,7796,4,400,3,No,No,1995,0
5,1,48,7797,9,400,1,No,No,1995,0
5,5,28,7798,12,400,3,No,No,1995,0
2,1,64,7799,16,400,4,No,No,1995,1
2,3,51,7800,4,400,4,No,No,1995,0
5,1,33,7801,6,400,1,No,No,1995,0
3,5,39,7802,11,400,3,No,No,1995,0
2,2,55,7803,7,400,4,No,No,1995,0
3,3,31,7804,12,500,1,No,No,1995,0
2,2,33,7805,15,400,3,No,No,1995,0
4,4,37,7806,6,400,2,No,No,1995,0
4,4,55,7807,4,400,1,No,No,1995,0
4,4,45,7808,8,400,4,No,No,1995,0
4,5,46,7809,13,400,1,No,No,1995,0
1,2,55,7810,16,400,2,No,No,1995,0
2,3,27,7811,12,400,2,No,No,1995,0
2,2,75,7812,3,400,2,No,No,1995,0
3,4,47,7813,16,700,1,No,No,1995,0
2,4,38,7814,2,400,3,No,No,1995,0
3,3,41,7815,11,400,4,No,No,1995,0
2,2,37,7816,7,400,2,No,No,1995,0
5,1,52,7817,1,400,2,No,No,1995,0
1,3,48,7818,6,400,2,No,No,1995,0
1,1,29,7819,3,400,3,No,No,1995,0
5,1,49,7820,2,400,4,Yes,No,1995,0
5,1,27,7821,4,400,1,No,No,1995,0
2,3,29,7822,2,400,2,No,No,1995,1
2,2,30,7823,2,400,2,No,No,1995,0
2,3,32,7824,7,400,4,No,No,1995,0
2,3,30,7825,15,400,4,No,No,1995,0
2,3,37,7826,15,400,4,No,No,1995,0
2,3,55,7827,9,400,4,No,No,1995,0
2,3,52,7828,2,400,2,No,No,1995,0
2,2,48,7829,9,400,4,No,No,1995,1
4,4,30,7830,5,400,2,No,No,1995,0
1,1,32,7831,2,400,2,No,No,1995,0
1,1,30,7832,5,400,2,No,No,1995,0
5,1,28,7833,10,400,1,No,No,1995,0
4,4,45,7834,2,400,3,No,No,1995,0
1,1,43,7835,12,400,1,No,No,1995,0
1,2,65,7836,1,400,1,No,No,1995,0
2,2,28,7837,4,400,1,No,No,1995,0
1,1,61,7838,12,400,4,No,No,1995,0
4,4,38,7839,1,400,4,Yes,No,1995,0
4,5,28,7840,16,400,3,No,No,1995,0
4,1,39,7841,7,400,4,No,No,1995,0
5,5,43,7842,16,400,2,No,No,1995,0
4,5,29,7843,14,400,4,Yes,No,1995,0
4,5,27,7844,12,400,1,No,No,1995,0
4,4,28,7845,14,400,3,No,No,1995,0
1,2,54,7846,3,400,4,No,No,1995,0
5,1,39,7847,7,400,3,No,No,1995,0
2,2,33,7848,10,400,3,No,No,1995,0
3,3,29,7849,15,400,1,No,No,1995,0
3,3,65,7850,11,400,2,No,No,1995,0
2,2,33,7851,8,400,1,No,No,1995,0
3,1,39,7852,13,400,4,No,No,1995,0
2,2,52,7853,11,400,3,No,No,1995,0
2,2,0,7854,8,400,4,No,No,1995,0
3,4,56,7855,2,500,2,No,No,1995,0
3,1,45,7856,6,400,3,No,No,1995,0
4,4,34,7857,15,400,3,No,No,1995,0
4,4,24,7858,14,400,1,No,No,1995,0
2,2,32,7859,13,400,1,No,No,1995,0
4,4,50,7860,3,400,4,No,No,1995,0
4,5,50,7861,12,400,4,No,No,1995,0
3,3,27,7862,9,400,3,No,No,1995,0
3,3,33,7863,11,400,3,No,No,1995,0
4,4,53,7864,8,400,2,No,No,1995,0
1,2,53,7865,12,400,3,No,No,1995,0
5,1,44,7866,15,400,2,No,No,1995,0
5,2,26,7867,1,400,3,No,No,1995,0
5,1,28,7868,9,400,1,No,No,1995,0
5,1,28,7869,4,400,4,Yes,No,1995,0
2,3,30,7870,3,400,3,No,No,1995,0
2,2,36,7871,13,400,1,No,No,1995,1
2,2,53,7872,5,400,2,No,No,1995,1
2,3,33,7873,7,400,3,No,No,1995,1
3,1,54,7874,15,400,1,No,No,1995,0
3,3,52,7875,2,400,2,No,No,1995,0
1,2,49,7876,10,400,1,No,No,1995,0
2,2,28,7877,15,400,2,No,No,1995,0
4,3,28,7878,6,400,4,No,No,1995,0
3,3,27,7879,9,400,3,No,No,1995,0
4,4,29,7880,12,400,2,No,No,1995,0
3,4,30,7881,12,400,3,No,No,1995,0
1,1,46,7882,7,400,3,No,No,1995,0
3,3,33,7883,1,400,4,No,No,1995,0
3,4,50,7884,16,400,2,No,No,1995,0
2,3,43,7885,6,400,1,No,No,1995,0
1,2,53,7886,13,400,1,No,No,1995,0
4,4,37,7887,6,400,1,No,No,1995,0
3,3,22,7888,11,400,2,No,No,1995,0
2,2,65,7889,15,400,3,No,No,1995,0
2,2,30,7890,16,400,1,No,No,1995,0
2,4,47,7891,6,400,1,No,No,1995,0
1,2,26,7892,2,400,3,No,No,1995,0
1,1,51,7893,12,400,4,No,No,1995,0
3,2,18,7894,12,400,2,No,No,1995,0
3,3,41,7895,7,400,1,No,No,1995,0
4,4,52,7896,9,400,3,No,No,1995,0
4,4,33,7897,3,400,2,No,No,1995,0
2,2,26,7898,13,400,2,No,No,1995,0
1,2,72,7899,11,400,3,No,No,1995,0
5,2,28,7900,8,400,3,No,No,1995,0
2,2,67,7901,6,400,4,No,No,1995,0
3,3,74,7902,9,400,4,No,No,1995,0
3,3,26,7903,8,400,1,No,No,1995,0
3,3,35,7904,10,400,4,No,No,1995,0
1,3,21,7905,8,400,3,No,No,1995,0
1,2,31,7906,16,400,4,No,No,1995,0
3,4,31,7907,12,400,4,No,No,1995,0
2,1,47,7908,7,400,1,No,No,1995,0
2,2,36,7909,11,400,2,No,No,1995,0
4,2,20,7910,10,400,3,No,No,1995,0
3,3,0,7911,16,400,1,No,No,1995,0
1,1,38,7912,14,400,4,No,No,1995,0
4,1,26,7913,7,400,4,No,No,1995,0
4,4,33,7914,3,400,1,No,No,1995,0
5,2,61,7915,2,400,1,No,No,1995,0
4,2,56,7916,11,400,4,No,No,1995,0
4,1,44,7917,8,400,2,No,No,1995,0
2,3,35,7918,5,400,4,Yes,No,1995,0
4,2,48,7919,10,400,3,No,No,1995,0
2,2,59,7920,6,400,4,No,No,1995,0
1,3,28,7921,13,400,4,No,No,1995,0
5,4,37,7922,9,400,3,No,No,1995,0
5,1,56,7923,14,400,4,No,No,1995,0
4,4,57,7924,2,400,1,No,No,1995,0
3,4,30,7925,1,400,3,No,No,1995,0
5,5,30,7926,6,400,2,No,No,1995,0
4,5,45,7927,7,400,2,No,Yes,1995,0
3,3,0,7928,9,400,2,No,No,1995,0
1,1,40,7929,5,400,4,No,No,1995,0
5,1,54,7930,1,400,3,No,No,1995,0
4,1,26,7931,3,400,2,No,No,1995,0
4,4,44,7932,2,400,3,No,No,1995,0
4,4,28,7933,13,400,2,No,No,1995,0
4,4,71,7934,15,400,2,No,No,1995,0
4,4,32,7935,14,400,1,No,No,1995,0
4,4,32,7936,11,400,2,No,No,1995,0
4,4,75,7937,11,700,3,No,No,1995,0
2,2,30,7938,1,400,2,No,No,1995,0
4,2,31,7939,2,400,4,No,No,1995,0
3,4,24,7940,14,400,3,No,No,1995,0
1,1,35,7941,1,400,3,No,No,1995,0
1,2,75,7942,12,400,3,No,No,1995,0
2,3,32,7943,13,400,1,No,No,1995,0
2,3,30,7944,11,400,2,No,No,1995,0
3,4,54,7945,2,400,4,No,No,1995,0
3,1,45,7946,2,400,2,No,No,1995,0
1,1,43,7947,11,400,2,No,No,1995,0
3,3,34,7948,14,400,1,No,No,1995,0
3,4,49,7949,5,400,3,No,No,1995,0
3,3,46,7950,15,400,4,No,No,1995,0
2,3,51,7951,4,400,2,No,No,1995,0
1,2,46,7952,8,400,2,No,Yes,1995,0
1,1,38,7953,1,400,2,No,No,1995,0
4,3,32,7954,5,400,4,No,No,1995,0
4,1,33,7955,11,400,3,No,No,1995,0
1,2,50,7956,15,400,1,No,No,1995,0
1,2,63,7957,4,500,1,No,No,1995,0
2,2,53,7958,14,400,3,No,No,1995,0
3,2,47,7959,9,400,3,No,No,1995,0
2,3,49,7960,2,400,3,No,No,1995,0
2,2,40,7961,12,400,4,No,No,1995,0
2,2,30,7962,7,400,1,No,No,1995,0
2,3,54,7963,7,400,1,No,No,1995,0
2,3,66,7964,8,400,1,No,No,1995,0
1,1,39,7965,15,400,4,No,No,1995,0
1,1,65,7966,2,400,2,No,No,1995,0
5,1,33,7967,2,400,1,No,No,1995,0
5,5,53,7968,7,700,2,No,No,1995,0
1,1,50,7969,6,400,3,No,No,1995,0
3,3,55,7970,3,400,3,No,No,1995,0
3,3,51,7971,12,400,3,No,No,1995,0
4,2,31,7972,6,400,1,No,No,1995,0
2,2,21,7973,2,400,4,Yes,No,1995,0
3,3,65,7974,2,400,2,No,No,1995,0
2,2,45,7975,13,400,1,No,No,1995,0
4,4,50,7976,11,400,1,No,No,1995,0
4,4,30,7977,3,400,4,No,No,1995,0
3,4,33,7978,15,400,1,No,No,1995,0
4,4,45,7979,8,400,1,No,No,1995,0
2,3,55,7980,8,400,4,No,No,1995,0
1,2,39,7981,13,400,1,No,No,1995,0
1,1,46,7982,14,400,3,No,No,1995,0
1,3,25,7983,5,400,2,No,No,1995,0
3,3,34,7984,1,400,3,No,No,1995,0
3,3,35,7985,15,400,3,No,No,1995,0
4,1,53,7986,8,400,3,No,No,1995,0
3,1,47,7987,12,400,2,No,No,1995,0
2,1,28,7988,13,400,1,No,No,1995,0
3,3,30,7989,8,400,4,No,No,1995,0
2,2,0,7990,5,400,1,No,No,1995,0
2,3,21,7991,11,400,1,No,No,1995,0
4,4,32,7992,16,400,4,No,No,1995,0
4,4,37,7993,4,400,2,No,No,1995,0
1,4,28,7994,6,400,2,No,No,1995,0
2,2,40,7995,16,400,2,No,No,1995,0
1,2,34,7996,16,400,3,No,No,1995,0
2,2,65,7997,9,400,3,No,No,1995,0
3,4,28,7998,15,400,3,No,No,1995,1
5,5,31,7999,16,700,2,No,No,1995,0
3,4,64,8000,7,400,1,No,No,1995,0
3,1,30,8001,3,400,2,No,No,1995,0
3,3,36,8002,4,400,1,No,No,1995,0
4,4,54,8003,13,400,3,No,No,1995,0
3,3,68,8004,10,400,2,No,No,1995,0
3,4,38,8005,14,400,2,No,No,1995,0
4,2,61,8006,13,400,3,No,No,1995,0
2,3,41,8007,4,400,3,Yes,No,1995,0
2,2,38,8008,13,500,3,Yes,No,1995,1
2,2,41,8009,3,400,1,No,No,1995,0
1,3,39,8010,2,400,1,No,No,1995,0
5,5,47,8011,14,400,2,No,No,1995,0
3,3,43,8012,2,400,3,No,No,1995,0
4,2,41,8013,13,400,4,No,No,1995,0
2,4,41,8014,14,400,4,No,No,1995,0
5,1,31,8015,12,400,3,No,No,1995,0
5,1,47,8016,13,400,1,No,No,1995,0
4,2,34,8017,15,400,2,No,No,1995,0
4,1,34,8018,1,400,3,No,No,1995,0
5,2,28,8019,14,400,2,No,No,1995,0
3,4,26,8020,4,400,3,No,No,1995,0
2,3,54,8021,11,400,4,No,No,1995,0
2,3,47,8022,14,400,2,No,No,1995,0
2,2,27,8023,12,400,1,No,No,1995,0
1,1,55,8024,8,400,2,No,No,1995,0
4,4,56,8025,10,400,1,No,No,1995,0
5,5,46,8026,3,400,1,No,No,1995,0
4,5,45,8027,4,400,2,No,No,1995,0
1,3,62,8028,3,400,1,No,No,1995,0
2,3,38,8029,12,400,4,No,No,1995,0
3,3,35,8030,10,700,2,No,No,1995,0
1,1,39,8031,13,400,2,No,No,1995,0
2,2,45,8032,7,400,3,No,No,1995,0
4,4,47,8033,10,400,2,No,No,1995,0
4,1,45,8034,1,400,3,No,No,1995,0
4,4,51,8035,2,400,4,No,No,1995,0
3,4,55,8036,15,400,3,No,No,1995,0
2,3,52,8037,13,400,1,No,No,1995,0
2,2,36,8038,14,400,3,No,No,1995,0
2,2,58,8039,4,400,4,No,No,1995,0
1,1,38,8040,11,400,4,No,No,1995,0
4,1,22,8041,7,400,2,Yes,No,1995,0
2,2,34,8042,5,400,4,No,No,1995,0
2,3,31,8043,3,400,1,No,No,1995,0
3,4,27,8044,13,400,3,No,No,1995,0
3,3,34,8045,5,400,1,No,No,1995,0
2,3,34,8046,5,400,2,No,No,1995,0
5,2,28,8047,8,400,1,No,No,1995,0
4,2,42,8048,15,400,4,No,No,1995,0
4,2,46,8049,16,400,2,No,No,1995,0
2,2,61,8050,9,400,2,No,No,1995,0
4,4,41,8051,10,400,3,Yes,No,1995,0
2,4,27,8052,12,400,3,No,No,1995,0
3,3,42,8053,15,400,1,No,No,1995,0
3,3,31,8054,11,400,3,No,No,1995,0
4,5,44,8055,10,400,4,No,No,1995,0
4,5,28,8056,4,400,1,No,No,1995,0
4,4,24,8057,1,400,3,No,No,1995,0
1,1,42,8058,11,400,2,No,No,1995,0
3,4,28,8059,6,500,2,No,No,1995,1
3,5,29,8060,14,400,1,No,No,1995,0
4,1,27,8061,7,700,2,No,No,1995,0
3,3,36,8062,12,400,4,No,No,1995,0
2,3,30,8063,12,400,2,No,No,1995,0
4,1,51,8064,3,400,3,No,No,1995,0
4,4,43,8065,6,400,3,No,No,1995,0
4,4,41,8066,16,400,2,No,No,1995,0
2,3,50,8067,10,400,1,No,No,1995,0
1,1,48,8068,6,400,2,No,No,1995,0
4,5,26,8069,3,400,2,No,No,1995,0
3,4,33,8070,8,400,3,No,No,1995,0
3,2,62,8071,7,400,1,No,No,1995,0
3,3,0,8072,3,400,3,No,No,1995,0
2,3,29,8073,3,400,1,No,No,1995,0
2,2,34,8074,15,400,1,No,No,1995,0
2,3,64,8075,14,400,1,No,No,1995,0
2,2,33,8076,16,400,3,No,No,1995,0
2,2,30,8077,10,400,4,No,No,1995,0
4,5,32,8078,12,400,1,No,No,1995,0
3,2,31,8079,2,400,1,No,No,1995,0
4,4,32,8080,9,400,1,No,No,1995,0
3,3,18,8081,9,400,3,No,No,1995,0
3,3,65,8082,1,400,3,Yes,No,1995,0
1,2,43,8083,6,400,2,No,No,1995,0
1,1,59,8084,5,400,3,No,No,1995,0
3,3,40,8085,5,400,4,No,No,1995,0
5,5,30,8086,4,400,4,No,No,1995,0
2,4,52,8087,1,400,1,No,No,1995,0
5,5,0,8088,16,400,1,No,No,1995,0
4,4,48,8089,16,400,3,No,No,1995,0
1,2,37,8090,13,400,4,No,No,1995,0
3,3,29,8091,1,400,3,No,No,1995,0
3,3,50,8092,11,700,2,No,No,1995,1
3,3,57,8093,14,400,2,No,No,1995,0
1,1,49,8094,15,400,1,No,No,1995,0
2,2,64,8095,12,400,2,No,No,1995,0
2,4,27,8096,13,400,4,No,No,1995,0
1,2,37,8097,7,400,1,No,No,1995,0
3,3,28,8098,3,400,3,No,No,1995,1
3,5,27,8099,7,400,3,No,No,1995,1
3,3,56,8100,6,400,1,No,No,1995,0
3,3,44,8101,6,400,1,No,No,1995,0
1,1,44,8102,3,400,1,No,No,1995,0
3,1,35,8103,8,400,3,No,No,1995,0
3,2,33,8104,2,400,2,No,No,1995,0
3,1,30,8105,1,400,1,No,No,1995,1
3,3,32,8106,12,400,3,No,No,1995,0
4,4,37,8107,9,400,4,No,No,1995,0
4,5,34,8108,9,400,2,No,No,1995,0
5,1,29,8109,16,400,4,No,No,1995,0
1,1,36,8110,10,500,2,No,No,1995,0
3,3,78,8111,5,400,3,No,No,1995,0
4,5,40,8112,2,400,3,No,No,1995,0
3,4,28,8113,13,400,3,No,No,1995,1
2,3,42,8114,3,400,3,No,No,1995,0
2,3,30,8115,9,400,2,No,No,1995,0
3,3,22,8116,9,400,3,No,No,1995,0
3,3,32,8117,12,400,1,No,No,1995,0
3,3,69,8118,8,400,2,No,No,1995,0
4,1,31,8119,6,400,1,No,No,1995,0
4,4,59,8120,8,400,2,No,No,1995,0
2,2,26,8121,14,400,2,No,No,1995,0
1,2,38,8122,1,400,2,No,No,1995,0
1,1,24,8123,1,400,1,No,No,1995,0
3,3,76,8124,11,400,3,No,No,1995,0
3,2,30,8125,5,400,1,No,No,1995,0
2,3,57,8126,5,400,2,No,No,1995,0
2,2,28,8127,5,400,1,No,No,1995,0
4,4,35,8128,5,400,4,No,No,1995,0
4,2,30,8129,2,400,2,No,No,1995,0
3,3,50,8130,16,400,4,Yes,No,1995,0
2,3,41,8131,12,400,1,No,No,1995,0
4,4,34,8132,3,400,1,No,No,1995,0
1,2,34,8133,12,400,1,No,No,1995,0
3,3,51,8134,4,400,1,No,No,1995,0
2,3,34,8135,4,400,2,No,No,1995,0
2,2,48,8136,6,400,2,No,No,1995,0
2,2,30,8137,12,400,1,No,No,1995,0
1,1,31,8138,6,400,2,No,No,1995,0
1,1,34,8139,4,400,2,Yes,Yes,1995,0
2,5,52,8140,4,400,2,No,No,1995,0
2,3,35,8141,10,400,1,No,No,1995,0
1,4,28,8142,9,400,1,No,No,1995,0
4,4,51,8143,13,400,4,No,No,1995,0
4,4,69,8144,7,400,1,No,No,1995,0
5,5,0,8145,16,400,4,No,No,1995,0
1,1,43,8146,15,400,3,No,No,1995,0
5,3,50,8147,7,400,4,Yes,No,1995,0
2,4,42,8148,14,400,4,No,No,1995,0
5,1,65,8149,14,400,1,No,No,1995,0
4,4,80,8150,2,400,4,No,No,1995,0
4,1,29,8151,7,400,2,No,No,1995,0
3,3,37,8152,12,400,3,No,No,1995,0
3,3,62,8153,6,400,4,No,No,1995,0
5,5,37,8154,9,700,1,No,No,1995,0
4,3,52,8155,12,400,4,No,No,1995,0
3,2,41,8156,1,400,3,No,No,1995,0
2,2,59,8157,14,400,4,No,No,1995,0
4,5,48,8158,2,400,4,No,No,1995,0
4,4,35,8159,7,400,4,No,No,1995,0
4,4,32,8160,6,400,3,No,No,1995,0
2,2,0,8161,15,400,2,No,No,1995,0
4,4,54,8162,3,400,4,No,No,1995,0
1,1,53,8163,11,400,2,No,No,1995,0
2,2,32,8164,7,400,3,No,No,1995,0
3,3,38,8165,7,400,2,No,No,1995,0
5,1,71,8166,9,400,1,No,No,1995,0
4,2,41,8167,5,400,4,No,No,1995,1
4,5,33,8168,10,400,1,No,No,1995,0
4,4,24,8169,8,400,4,No,No,1995,0
5,1,25,8170,5,400,3,No,No,1995,0
2,2,39,8171,15,400,2,No,No,1995,0
2,4,27,8172,7,400,3,No,No,1995,0
4,4,38,8173,11,400,1,No,No,1995,0
4,4,73,8174,11,400,1,No,No,1995,0
1,1,27,8175,3,400,4,No,No,1995,0
1,1,37,8176,1,400,3,No,No,1995,0
4,4,29,8177,2,400,3,No,No,1995,0
1,3,71,8178,11,400,2,No,No,1995,0
1,1,32,8179,1,400,3,No,No,1995,0
2,2,60,8180,16,400,3,No,No,1995,0
1,5,29,8181,9,400,4,No,No,1995,0
1,1,49,8182,1,400,1,No,No,1995,0
1,3,48,8183,10,400,2,No,No,1995,0
4,1,37,8184,9,400,2,No,No,1995,0
2,2,41,8185,9,700,3,No,No,1995,0
4,4,50,8186,9,400,1,No,No,1995,0
2,2,46,8187,6,400,1,No,No,1995,0
3,3,32,8188,9,400,4,No,No,1995,0
3,4,26,8189,11,400,1,No,No,1995,0
2,2,33,8190,7,400,1,No,No,1995,0
1,2,24,8191,4,400,4,No,No,1995,0
4,3,42,8192,14,400,4,No,No,1995,0
2,2,59,8193,1,400,2,No,No,1995,0
4,1,43,8194,15,400,1,No,No,1995,0
4,5,37,8195,6,400,1,No,No,1995,0
2,3,34,8196,11,400,1,No,No,1995,0
2,3,31,8197,11,400,4,No,No,1995,0
2,2,64,8198,1,400,3,No,No,1995,0
5,5,27,8199,11,400,1,No,No,1995,0
3,5,37,8200,13,400,4,No,No,1995,0
2,3,52,8201,4,400,1,No,No,1995,0
1,2,31,8202,1,400,3,No,No,1995,0
4,2,45,8203,3,400,1,No,No,1995,0
2,3,47,8204,14,400,3,No,No,1995,0
5,5,75,8205,10,400,3,No,No,1995,0
3,4,39,8206,6,400,1,No,No,1995,0
3,3,49,8207,2,400,4,No,No,1995,0
3,1,68,8208,8,400,1,No,No,1995,0
5,1,33,8209,5,400,1,No,No,1995,0
5,5,26,8210,15,400,4,No,No,1995,0
2,2,26,8211,6,400,3,No,No,1995,0
1,1,55,8212,3,500,4,No,No,1995,0
1,3,32,8213,15,400,2,No,No,1995,0
1,1,31,8214,5,400,2,No,No,1995,0
4,2,30,8215,16,400,3,No,No,1995,0
4,4,52,8216,10,700,3,No,No,1995,0
4,4,36,8217,10,400,2,Yes,No,1995,0
3,3,49,8218,4,400,4,No,No,1995,0
3,3,26,8219,1,400,2,No,No,1995,0
2,3,46,8220,13,400,3,No,No,1995,0
2,2,32,8221,6,400,4,No,No,1995,0
1,2,41,8222,8,400,3,No,No,1995,0
3,3,37,8223,7,400,3,No,No,1995,0
3,3,52,8224,12,400,4,No,No,1995,0
2,4,0,8225,2,400,3,No,No,1995,0
3,2,27,8226,3,400,2,No,No,1995,0
1,3,37,8227,11,400,4,No,No,1995,0
1,1,55,8228,13,400,3,No,No,1995,0
4,4,29,8229,11,400,1,No,No,1995,0
