is_male,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Policy_Sales_Channel,Vintage,Annual_Premium,claim
0,29,1,46,1,12,0,152,244,41214,0
1,42,1,28,1,6,1,26,77,49727,0
0,45,1,33,0,6,1,150,197,21369,1
1,24,1,15,1,12,0,152,294,30504,0
1,32,1,30,0,12,1,124,181,2630,0
1,21,1,32,0,12,1,152,205,25442,0
1,46,1,28,0,6,1,26,162,50227,1
1,42,1,28,0,6,1,26,20,47091,0
1,44,1,28,0,6,1,124,252,29527,0
1,25,1,46,1,12,0,152,31,20154,0
0,25,1,46,1,12,0,152,233,32354,0
1,32,1,47,0,6,0,157,195,2630,1
0,23,1,29,1,12,0,152,171,36033,0
0,33,1,30,1,12,0,152,72,2630,0
0,26,1,46,1,12,0,152,91,21285,0
0,74,1,15,1,6,0,124,44,52592,0
1,68,1,8,1,6,0,26,159,52240,0
1,21,1,31,0,12,1,152,164,2630,0
0,21,1,3,1,12,1,160,254,24803,0
0,22,1,30,1,12,0,152,84,30422,0
1,42,1,41,0,6,1,26,26,37549,0
0,70,1,39,0,6,1,26,266,44317,0
1,43,1,46,0,6,1,26,96,31606,0
0,23,1,45,1,12,0,152,85,21570,0
1,55,1,28,0,6,1,55,231,36017,0
0,43,1,28,0,6,1,124,161,40218,1
0,37,1,35,1,6,0,152,93,35195,0
1,25,1,2,1,12,0,152,21,27139,0
1,64,1,28,1,6,1,26,232,44944,0
1,23,1,46,1,12,0,152,101,25616,0
0,44,1,48,0,6,1,15,110,2630,0
1,45,1,11,0,6,1,124,58,2630,0
1,24,1,41,1,12,0,152,160,30897,0
0,36,1,21,1,6,1,26,142,32527,0
1,41,1,28,1,6,0,124,264,49610,0
1,49,1,41,0,24,1,26,19,36072,0
1,30,1,28,0,12,1,124,143,43072,0
1,34,1,47,1,6,0,152,16,46130,0
1,42,1,8,1,6,0,124,66,2630,0
0,59,1,15,1,6,0,14,209,2630,0
1,50,1,28,0,24,1,26,297,50066,0
1,23,1,30,1,12,0,152,46,26901,0
1,64,1,28,0,6,1,31,86,60504,1
1,60,1,18,0,6,1,124,172,37196,0
1,41,1,28,0,6,1,122,61,57781,0
1,38,1,28,0,6,1,55,56,35477,1
0,24,1,6,0,12,1,152,87,28381,0
0,65,1,28,1,6,0,26,286,38444,0
0,34,1,36,0,6,1,154,262,2630,0
0,25,1,12,1,12,0,26,174,27601,0
1,25,1,15,1,12,0,152,235,36446,0
0,32,1,3,1,12,0,152,219,27668,0
1,52,1,28,0,6,1,26,268,60558,1
0,25,1,28,0,6,1,124,110,2630,0
1,40,1,6,0,6,1,157,120,40218,0
1,36,1,8,0,24,1,124,62,40278,0
1,44,1,10,0,6,1,124,208,27438,1
1,58,1,28,0,6,1,26,105,50889,0
1,31,1,28,1,6,0,124,75,36457,0
1,63,1,2,1,6,0,26,40,30791,0
0,35,1,38,0,6,1,122,143,29806,0
0,69,1,50,0,6,1,8,166,2630,0
1,46,1,36,0,6,1,124,46,27820,0
1,35,1,43,0,6,1,124,172,30581,1
0,21,1,32,1,12,0,152,144,33133,0
0,66,1,39,0,6,1,124,47,51310,0
1,69,1,28,1,6,0,124,164,42879,0
1,43,1,46,1,6,0,124,176,27363,0
0,23,1,41,0,12,1,160,170,23843,0
0,25,1,8,0,12,1,152,287,38133,0
1,44,1,29,1,6,1,163,33,34534,0
1,26,1,36,1,12,0,152,72,18845,0
0,24,1,42,0,12,1,152,229,29032,0
1,46,1,15,0,6,1,156,164,36328,0
1,75,1,28,0,6,1,156,18,2630,0
1,22,1,45,0,12,1,152,245,28508,0
0,23,1,12,0,12,1,152,141,32635,0
1,67,1,20,1,6,0,29,265,2630,0
1,22,1,26,0,12,1,160,71,47862,0
1,22,1,44,1,12,0,152,226,16520,0
1,31,1,25,1,12,0,152,62,29866,0
0,40,1,28,0,6,1,26,15,44005,0
0,27,1,3,1,12,0,152,146,22845,0
0,39,1,46,0,6,1,152,28,26707,0
0,39,1,21,0,6,1,26,112,41452,0
1,45,1,28,0,6,1,26,169,2630,0
1,47,1,46,0,6,0,124,232,55147,0
1,44,1,19,0,6,1,124,174,2630,0
1,67,1,28,0,6,1,122,151,39230,0
0,29,1,41,1,12,0,152,166,39703,0
0,52,1,28,0,6,1,124,263,41050,0
0,23,1,11,1,12,0,152,191,29861,0
1,47,1,8,1,6,0,122,121,28567,0
0,59,1,28,0,24,1,26,171,55050,0
0,39,1,35,0,6,1,26,154,30345,1
0,24,1,47,0,12,1,152,261,26475,0
0,22,1,46,1,12,0,152,277,32329,0
1,32,1,28,1,12,0,152,252,152331,0
1,29,1,46,0,12,1,156,30,2630,0
1,24,1,28,1,12,0,152,235,100688,0
1,26,1,32,1,12,0,152,184,31950,0
0,21,1,26,1,12,0,160,93,41278,0
0,31,1,21,1,12,0,152,178,30873,0
1,24,1,14,1,12,0,152,45,26449,0
0,61,1,26,1,6,0,124,120,31263,0
0,22,1,8,0,12,1,152,265,39632,0
1,21,1,44,0,12,1,160,85,32397,0
0,23,1,28,0,12,1,152,188,58310,0
1,55,1,11,0,6,1,26,34,37352,0
1,50,1,3,0,6,1,124,106,27937,0
0,24,1,35,1,12,0,152,127,27290,0
0,21,1,45,1,12,0,160,93,23949,0
1,58,1,11,1,6,0,26,153,31740,0
1,49,1,41,1,6,0,26,173,23599,0
1,26,1,2,0,12,1,152,265,26873,1
1,55,1,28,0,6,1,124,140,49039,0
1,75,1,9,0,6,1,26,10,42979,0
1,35,1,47,0,6,1,154,289,36064,1
0,43,1,28,0,6,1,124,193,26315,0
0,23,1,10,0,12,1,26,253,30326,0
1,38,1,49,1,6,0,152,41,40463,0
1,48,1,43,1,6,0,122,201,28514,0
1,63,1,18,0,6,1,152,221,2630,0
0,24,1,11,1,12,0,152,126,28275,0
1,23,1,8,1,12,0,152,269,37067,0
1,22,1,37,0,12,1,152,18,29317,0
0,32,1,8,0,12,1,26,175,69784,0
1,42,1,8,0,6,1,26,23,43026,0
1,66,1,39,0,6,1,26,271,33652,0
1,22,1,28,1,12,0,152,156,52481,0
0,74,1,28,0,6,1,26,212,31056,0
0,24,1,49,0,12,1,152,179,29386,0
1,22,1,36,1,12,0,152,152,35862,0
0,45,1,28,0,6,1,26,255,27550,1
0,20,1,26,0,12,0,160,238,25003,0
1,22,1,15,0,12,1,152,108,34611,0
0,27,1,15,1,12,0,160,184,30080,0
0,34,1,28,1,12,0,152,124,52370,0
0,53,1,3,0,6,1,124,191,19431,0
1,22,1,28,1,12,1,160,119,2630,0
1,40,1,46,0,6,1,124,28,22988,0
1,56,1,28,0,24,1,26,134,2630,0
0,25,1,32,0,12,0,152,168,17405,0
1,61,1,28,0,6,0,125,286,40044,0
1,45,1,28,0,6,1,26,267,29037,1
1,22,1,30,1,12,0,152,100,23566,0
1,56,1,14,0,6,1,124,255,31841,0
1,59,1,28,0,6,1,124,255,41123,0
1,62,1,28,0,6,1,124,12,30642,1
0,58,0,28,0,6,1,26,82,39667,0
0,21,1,29,0,12,1,152,166,2630,0
0,24,1,3,1,12,0,152,266,21445,0
0,41,1,41,1,6,0,152,260,19144,0
1,46,1,28,0,6,1,13,237,32208,1
1,49,1,15,0,6,1,152,116,31015,0
0,20,1,45,1,12,0,160,190,23917,0
0,22,1,28,1,12,0,160,43,36750,0
1,25,1,28,1,12,0,152,85,37620,0
0,45,1,46,0,6,1,91,127,35816,1
0,21,1,15,0,12,0,160,258,33721,0
0,23,1,41,0,12,1,152,66,14110,0
1,28,1,30,1,12,0,151,186,31448,0
1,25,1,13,1,12,0,152,186,14073,0
0,20,1,8,0,12,1,160,275,36746,0
1,24,1,6,1,12,0,152,170,26387,0
1,51,1,11,1,6,1,120,160,20074,0
1,21,1,2,0,12,1,152,282,21705,1
1,33,1,41,1,12,0,152,228,25850,0
0,56,1,29,1,6,0,135,164,27039,0
1,56,1,37,1,6,0,26,61,30170,0
0,49,1,10,1,6,0,152,59,2630,0
0,53,1,28,0,6,0,26,38,55204,0
0,26,1,40,1,12,0,152,44,2630,0
1,40,1,28,0,6,1,15,179,30249,0
1,33,1,15,0,12,1,124,165,40759,0
0,70,1,28,1,6,0,124,163,2630,0
1,50,1,8,0,6,1,124,230,31672,0
0,54,1,28,0,24,1,55,273,35224,0
0,38,1,29,1,6,0,152,176,23489,0
1,45,1,8,0,6,1,26,175,35616,1
0,25,1,46,1,12,0,160,208,25620,0
0,51,1,28,0,6,1,26,293,34312,1
1,39,1,46,1,6,0,124,99,28966,0
1,40,1,43,1,6,0,124,262,31576,0
1,61,1,8,0,6,1,26,217,46287,0
0,33,1,3,0,6,0,157,229,2630,0
1,23,1,10,1,12,0,152,260,24988,0
0,22,1,21,1,12,0,152,255,27627,0
0,54,1,28,0,6,1,124,71,42047,0
1,24,1,8,0,12,1,152,262,101069,0
0,21,1,40,0,12,1,152,185,2630,0
1,25,1,13,0,12,0,152,104,29822,0
1,46,1,28,0,6,0,26,150,44827,0
1,31,1,28,1,12,0,152,278,40070,0
1,46,1,28,0,6,1,26,226,32838,1
0,34,1,15,1,12,0,152,168,33974,0
0,30,1,35,0,6,1,157,152,34700,1
0,25,1,41,1,12,0,152,15,28219,0
0,30,1,41,1,12,0,152,134,34698,0
0,32,1,36,0,12,1,26,225,43247,0
1,33,1,28,0,6,1,124,69,25032,1
1,44,1,36,0,6,1,26,40,32974,0
0,24,1,17,0,12,1,152,229,2630,0
1,36,1,28,1,6,0,29,239,71140,0
1,22,1,29,1,12,0,152,206,33420,0
1,48,1,28,1,6,0,122,183,49099,0
0,29,1,26,1,12,0,152,165,38988,0
1,50,1,15,0,6,0,124,123,41383,0
1,52,1,25,1,6,0,124,283,17434,0
0,47,1,28,1,6,0,26,146,30817,0
0,33,1,8,0,6,1,124,110,28128,0
1,43,1,50,0,6,0,124,55,33360,0
1,25,1,44,1,12,0,152,270,23724,0
1,40,1,21,1,6,0,152,252,30847,0
1,31,1,28,0,6,1,154,75,37124,1
1,44,1,28,1,6,1,55,258,33750,0
0,20,1,35,1,12,0,160,294,30492,0
1,21,1,15,1,12,0,152,188,40329,0
1,40,1,28,0,6,0,163,17,32603,0
0,55,1,35,0,6,1,88,211,35876,0
0,55,1,8,1,6,0,26,43,30271,0
1,46,1,6,0,6,1,163,133,23753,1
0,25,1,36,0,12,1,152,202,33642,0
1,50,1,37,1,6,0,26,203,24881,0
0,37,1,8,1,6,0,152,181,53697,0
1,59,1,28,1,6,0,26,185,29022,0
0,20,1,22,0,12,1,160,252,39019,0
0,48,1,43,0,6,1,124,181,27815,0
0,22,1,8,1,12,0,152,213,43498,0
0,25,1,17,1,12,0,152,102,40428,0
0,56,1,9,1,6,0,7,198,28376,0
0,53,1,41,1,6,0,152,248,45759,0
0,24,1,37,1,12,0,152,213,34668,0
0,27,1,8,1,12,0,152,27,55894,0
1,23,1,30,1,12,0,152,291,26776,0
1,22,1,36,0,12,0,152,73,32239,0
1,68,1,28,0,6,1,124,279,51520,0
0,69,1,30,0,6,1,124,167,28248,1
0,33,1,41,1,12,0,152,251,26351,0
1,29,1,6,1,12,0,152,107,26255,0
0,23,1,33,1,12,0,152,240,30448,0
0,75,1,46,1,6,0,124,84,2630,0
0,35,1,34,0,6,1,26,206,2630,0
0,46,1,33,0,6,1,26,250,45694,0
0,28,1,28,1,12,0,152,52,27423,0
1,51,1,26,0,6,1,156,148,35749,0
1,38,1,46,1,6,0,152,21,23115,0
0,47,1,28,0,6,1,26,42,35180,1
1,73,1,28,0,24,1,26,50,34115,0
1,52,1,28,0,6,1,154,97,2630,0
0,21,1,43,0,6,0,156,194,30158,0
0,24,1,28,1,12,0,152,12,28816,0
0,51,1,28,0,24,1,124,30,2630,0
0,37,1,41,1,6,0,152,211,27162,0
1,23,1,15,1,12,0,152,269,42769,0
1,23,1,28,1,12,0,152,152,67219,0
0,24,1,28,1,6,0,124,95,38494,0
0,32,1,38,0,12,1,124,170,28817,0
1,80,1,8,1,6,0,7,236,63452,0
0,26,1,37,1,12,0,152,230,23451,0
1,22,1,30,1,12,0,152,27,17146,0
0,25,1,28,0,12,0,152,112,66754,0
1,69,1,12,0,6,1,124,113,2630,0
1,22,1,36,0,12,0,152,186,34272,0
0,34,1,3,1,6,0,152,46,44982,0
1,28,1,46,0,12,0,156,142,32609,0
0,42,1,28,0,6,1,124,191,22469,0
0,21,1,8,1,12,0,160,236,57658,0
1,50,1,51,0,6,1,26,155,36560,0
0,25,1,41,1,12,0,152,187,65520,0
1,39,1,28,0,6,1,124,132,28651,0
0,57,1,28,0,6,1,26,127,48100,0
1,71,1,28,0,6,1,26,172,47869,0
0,51,1,28,0,6,1,26,164,31229,0
1,25,1,1,0,12,1,124,274,2630,0
1,51,1,32,0,6,1,26,48,38657,1
1,48,1,23,0,6,1,26,152,30990,0
1,33,1,11,1,12,0,160,68,2630,0
0,39,1,17,1,6,0,152,258,18752,0
1,53,1,30,0,6,1,26,221,27646,0
1,21,1,41,0,6,1,124,50,35361,0
0,42,1,28,0,6,1,26,275,40990,0
1,22,1,43,1,12,0,152,66,32488,0
1,57,1,38,0,6,1,124,181,29024,0
1,57,1,3,0,6,1,30,291,27238,0
1,48,1,30,0,6,1,26,295,17035,0
1,45,1,15,0,6,1,124,267,28314,1
0,25,1,8,1,12,0,152,85,34145,0
1,28,1,30,1,12,0,152,124,26401,0
1,48,1,28,0,6,1,122,60,57295,0
1,57,1,37,0,6,0,29,174,22679,0
1,69,1,28,0,6,0,13,212,50253,0
0,51,1,28,0,6,1,26,140,27407,0
1,26,1,28,0,12,1,152,205,87954,0
1,20,1,47,0,12,1,160,157,42063,0
0,22,1,10,0,12,1,152,270,27545,0
0,25,1,8,0,12,0,152,238,45189,0
1,58,1,8,1,6,0,26,186,43619,0
0,22,1,8,1,12,0,160,187,40008,0
1,48,1,14,0,6,1,157,74,37018,1
1,35,1,28,0,6,1,154,236,31865,0
0,58,1,28,0,24,1,122,283,49141,0
0,24,1,47,0,12,0,152,234,31456,0
1,22,1,8,1,12,0,152,135,32615,0
1,47,1,18,1,6,0,122,223,43398,0
1,49,1,49,0,6,0,124,37,2630,0
1,51,1,28,0,6,1,158,105,2630,0
0,29,1,28,0,12,1,152,298,48678,0
1,37,1,28,1,6,1,29,171,54246,0
0,32,1,15,1,12,0,152,75,35072,0
0,57,1,28,0,6,1,26,143,35873,1
1,80,1,30,1,6,0,119,237,31361,0
0,60,1,38,0,12,0,1,189,2630,0
1,50,1,28,1,6,0,26,79,31677,0
1,21,1,35,0,12,1,160,273,36117,0
1,70,1,28,1,6,0,124,196,42149,0
1,58,1,41,1,6,0,124,276,34962,0
0,79,1,8,0,6,0,7,140,42656,0
0,23,1,28,1,12,0,152,110,41404,0
0,27,1,15,1,12,0,152,96,57633,0
1,37,1,8,0,6,1,26,187,32382,0
0,25,1,8,0,12,1,152,208,57178,0
1,42,1,30,0,6,1,124,284,35739,0
0,25,1,28,1,12,0,152,169,34172,0
1,46,1,18,0,6,1,156,117,2630,1
0,24,1,14,1,12,0,152,250,21416,0
1,31,1,28,0,12,1,124,213,23339,1
1,65,1,28,0,6,1,26,186,38940,0
1,45,1,50,0,6,1,124,167,37238,0
1,60,1,28,0,6,1,26,64,27721,1
0,46,1,28,1,6,0,52,169,51328,0
1,51,1,46,1,6,0,124,158,41886,0
1,48,1,15,0,6,1,124,204,25077,1
0,72,1,36,0,6,1,26,67,33863,0
1,40,1,46,1,6,0,124,201,25380,0
1,38,1,30,1,6,0,152,104,33485,0
0,24,1,41,1,12,0,152,235,19462,0
0,23,1,6,0,12,1,152,125,33393,0
1,70,1,4,0,6,1,26,161,2630,0
1,33,1,36,0,12,1,152,103,34768,0
1,70,1,10,1,6,0,26,147,38422,0
1,50,1,15,0,6,1,26,93,39704,0
1,49,1,28,0,24,1,124,68,62989,0
1,28,1,30,1,12,0,152,266,25951,0
1,27,1,28,1,12,0,152,240,41930,0
0,28,1,28,1,12,0,152,216,49148,0
1,50,1,8,1,6,0,124,13,47441,0
1,20,1,13,0,12,1,160,179,28408,0
1,75,1,28,1,6,0,24,176,55115,0
0,35,1,28,0,6,1,124,118,40846,0
0,24,1,25,0,12,1,26,49,29944,0
0,25,1,41,1,12,0,151,177,31628,0
1,52,1,38,0,6,1,154,265,2630,1
0,34,1,15,0,12,0,152,222,23349,0
1,25,1,15,0,12,0,152,110,35947,0
1,48,1,28,1,6,0,11,43,49248,0
1,25,1,36,1,12,0,152,101,30169,0
1,22,1,46,0,12,0,152,111,25865,0
1,29,1,17,1,12,0,152,156,37852,0
0,36,1,14,0,6,1,124,169,20637,0
1,50,1,8,0,6,0,124,126,41699,0
1,28,1,36,1,12,0,152,220,20167,0
0,50,1,28,0,24,1,124,80,45376,0
1,23,1,29,1,12,0,152,207,29848,0
0,32,1,28,0,12,1,124,295,53071,0
1,37,1,28,0,6,1,124,236,34701,0
0,25,1,50,1,12,0,152,33,30550,0
0,22,1,15,1,12,0,152,123,32123,0
0,21,1,46,1,12,0,152,286,27500,0
1,54,1,28,0,24,1,26,17,38915,0
1,47,1,41,0,6,1,124,258,67953,0
0,30,1,28,0,12,1,152,54,2630,0
0,46,1,28,0,6,1,26,62,25443,0
1,25,1,10,1,12,0,152,177,33800,0
0,23,1,6,1,12,0,152,88,35855,0
0,35,1,14,0,6,1,155,242,2630,0
0,51,1,28,0,6,1,26,80,35828,1
0,72,1,20,0,6,1,124,198,2630,1
1,47,1,28,0,6,1,124,206,42624,0
1,59,1,28,0,6,1,26,20,33656,1
0,54,1,8,0,24,1,26,155,38992,0
1,46,1,29,0,6,1,26,89,20982,1
0,72,1,28,0,6,1,26,76,72727,0
0,38,1,28,0,24,1,26,201,36840,0
1,38,1,41,1,6,0,26,106,30731,0
0,23,1,26,0,12,1,152,217,48969,1
0,41,1,31,0,6,1,155,262,2630,0
0,21,1,8,0,12,1,152,69,42451,0
1,55,1,28,1,6,0,26,139,24317,0
1,80,1,35,1,6,1,124,180,2630,0
1,23,1,35,1,12,0,152,294,28741,0
1,52,1,41,0,6,1,156,69,2630,0
1,45,1,28,0,6,1,124,244,36397,0
0,32,1,29,1,12,0,152,33,34991,0
0,48,1,28,0,6,1,52,244,51646,0
0,21,1,18,0,12,1,160,141,24353,0
0,39,1,28,0,6,1,26,58,34815,0
1,25,1,11,1,12,0,152,11,30982,0
0,24,1,18,1,12,0,152,98,30203,0
0,33,1,28,0,12,1,26,150,26849,0
0,22,1,14,0,12,1,124,201,31838,0
0,27,1,8,1,12,0,152,41,31735,0
1,40,1,46,0,6,1,92,68,27805,1
1,54,1,28,0,6,1,26,28,2630,0
1,27,1,15,1,12,0,151,224,2630,0
1,44,1,7,0,6,1,26,100,30896,1
0,51,1,46,0,6,1,124,269,2630,1
1,37,1,28,0,6,1,125,83,46998,1
1,23,1,8,1,12,0,152,258,38675,0
0,27,1,28,1,12,0,152,41,34334,0
1,40,1,46,0,6,1,155,51,26068,0
1,46,1,3,1,6,0,124,185,27202,0
1,60,1,29,1,6,0,152,53,30528,0
1,44,1,28,0,6,1,26,235,30690,0
1,63,1,28,0,6,1,26,208,35753,0
0,38,1,15,1,6,0,26,295,35819,0
0,56,1,28,0,6,1,26,251,2630,0
0,40,1,11,0,6,1,124,222,27842,1
0,24,1,8,1,12,0,152,264,40084,0
1,29,1,48,0,12,0,1,65,2630,0
1,62,1,50,1,6,0,124,105,22986,0
1,41,1,8,1,6,0,26,277,23437,0
1,44,1,28,1,6,0,26,262,37567,0
0,44,1,33,0,6,1,157,204,2630,1
0,72,1,28,0,24,1,122,178,46097,0
0,72,1,15,1,6,0,160,246,2630,0
1,69,1,28,0,6,1,157,297,2630,0
1,40,1,28,0,6,1,111,140,34311,0
1,76,1,28,1,6,1,26,202,33383,0
0,68,1,28,0,6,1,122,187,49717,0
1,47,1,46,0,6,1,157,257,45299,0
1,45,1,8,1,6,0,26,264,55299,0
1,26,1,44,1,12,0,152,282,36842,0
1,36,1,3,0,6,1,124,143,38685,1
1,23,1,11,1,12,0,152,175,38531,0
1,33,1,28,0,12,1,124,90,32478,0
1,45,1,3,1,6,0,26,238,2630,0
1,36,1,46,0,6,1,155,162,18619,1
1,34,1,28,0,6,1,160,21,2630,0
0,42,1,28,0,6,1,124,216,2630,0
1,22,1,43,1,12,0,152,234,2630,0
1,67,1,46,0,6,1,30,213,26406,0
1,51,1,28,0,6,1,124,179,50305,0
0,26,1,6,1,12,0,152,258,28544,0
1,51,1,33,0,6,0,124,65,36302,0
0,23,1,29,1,12,0,152,270,27728,0
1,22,1,30,1,12,0,152,128,43932,0
1,49,1,50,0,6,1,8,170,2630,1
1,36,1,28,0,6,1,124,137,30060,1
1,48,1,46,0,6,1,26,274,28173,0
1,53,1,28,0,6,1,122,77,59987,0
0,37,1,28,0,6,1,124,291,44424,0
0,25,1,28,0,12,1,124,32,45254,0
0,59,1,28,0,6,1,122,192,60801,1
1,51,1,28,0,24,1,26,274,59926,0
0,32,1,29,1,12,0,152,285,32718,0
0,22,1,47,0,12,1,152,225,28013,0
1,58,1,29,0,6,1,124,232,2630,0
1,53,1,28,0,6,1,124,256,24243,0
1,26,1,3,1,12,0,152,20,2630,0
1,29,1,3,1,12,1,152,233,41991,0
0,21,1,36,1,12,1,152,86,2630,0
1,60,1,8,0,6,1,152,154,42789,0
1,65,1,28,0,24,1,124,94,36945,0
1,23,1,11,1,12,0,152,119,27632,0
0,38,1,28,0,6,1,157,174,28352,0
1,47,1,29,1,6,0,124,164,2630,0
0,25,1,30,1,12,0,152,185,28159,0
0,35,1,27,1,6,0,150,218,23476,0
1,21,1,41,1,12,0,160,283,43978,0
1,68,1,47,0,6,1,152,12,26075,0
1,60,1,46,0,6,1,124,202,2630,0
1,31,1,24,0,12,1,124,240,29951,0
1,60,1,41,1,6,0,152,73,38390,0
1,67,0,28,1,6,0,26,21,29385,0
1,33,1,28,0,12,1,26,139,76737,1
1,75,1,28,0,6,1,25,251,59536,0
1,44,1,30,1,6,0,152,121,2630,0
1,49,1,12,0,6,1,124,32,25844,0
1,21,1,28,1,12,0,160,13,28620,0
0,48,1,50,0,6,1,30,177,2630,0
1,26,1,28,1,12,0,152,18,131469,0
1,70,1,41,0,6,0,12,247,23172,0
1,45,1,28,0,6,1,26,42,69856,0
0,24,1,28,0,12,1,122,180,26456,0
0,58,1,35,0,6,1,124,70,2630,0
1,50,1,28,0,6,1,124,79,47820,1
0,50,1,28,0,6,1,26,135,27990,1
1,34,1,50,1,6,0,152,218,22876,0
1,45,1,50,0,6,1,8,173,25156,0
0,42,1,28,0,6,1,25,192,23266,0
0,25,1,2,1,12,0,152,293,36883,0
1,56,1,48,0,6,1,26,26,2630,1
1,64,1,35,0,6,1,26,144,35650,1
0,31,1,35,0,12,1,160,173,2630,0
1,26,1,41,1,12,0,152,289,2630,0
1,41,1,8,1,6,0,26,148,30441,0
1,26,1,45,1,12,0,152,152,29989,0
1,42,1,41,0,6,1,12,149,25112,0
0,33,1,30,0,24,1,26,116,29422,1
1,55,1,28,0,6,1,26,266,34009,1
1,52,1,50,0,6,1,154,160,34840,0
1,44,1,41,1,6,0,124,137,38972,0
1,73,1,31,0,24,1,26,298,2630,0
0,24,1,8,1,12,0,160,230,38165,0
1,60,1,28,0,24,1,124,41,58787,1
0,28,1,8,1,12,0,152,234,29324,0
0,21,1,37,0,12,1,160,52,31097,0
0,26,1,50,1,6,0,157,214,32806,0
0,45,1,28,0,6,1,124,242,49110,0
1,22,1,28,0,12,1,152,133,33132,0
1,30,1,15,1,12,0,152,291,2630,0
0,59,1,11,0,6,0,124,61,2630,0
0,31,1,37,1,12,0,152,136,27395,0
1,25,1,42,0,12,1,152,185,2630,0
1,33,1,15,0,12,1,151,289,2630,0
1,48,1,8,1,6,0,124,258,24616,0
1,28,1,37,1,12,0,152,178,32824,0
1,59,1,36,0,6,1,26,254,54785,0
1,43,1,28,1,6,0,13,34,35517,0
1,47,1,36,0,6,1,124,46,34577,1
0,21,1,3,1,12,0,160,92,29936,0
1,25,1,29,1,12,0,152,166,39767,0
1,34,1,35,1,6,0,124,230,35953,0
1,22,1,30,1,12,0,152,70,47899,0
1,23,1,28,0,12,1,152,21,35549,0
1,73,1,8,1,6,1,7,140,47456,0
1,42,1,28,1,6,0,26,263,24432,0
1,31,1,41,1,12,0,152,21,26963,0
1,46,1,8,0,6,0,155,243,60650,0
1,57,1,8,0,24,1,26,271,2630,1
0,46,1,28,0,6,1,26,83,37754,0
1,48,1,28,1,6,0,52,92,53025,0
1,25,1,5,1,12,0,152,276,35411,0
0,22,1,9,1,12,0,152,134,25941,0
0,24,1,30,1,12,0,152,127,47522,0
1,25,1,18,1,12,0,152,280,44892,0
1,28,1,16,1,12,0,152,39,28966,0
0,22,1,35,1,12,0,152,69,30515,0
0,20,1,2,1,12,0,160,178,36927,0
1,35,1,15,0,6,0,152,26,31538,0
0,52,1,28,0,6,1,156,56,2630,0
0,42,1,47,1,6,0,113,267,24984,0
1,39,1,11,0,6,1,124,180,25907,0
0,24,1,30,0,12,1,152,238,22164,0
0,22,1,33,1,12,0,152,104,32707,0
0,33,1,41,0,12,1,26,34,45391,0
0,26,1,28,1,12,0,122,55,22797,0
1,21,1,8,0,6,1,155,62,39108,1
0,23,1,28,1,12,0,151,81,26741,0
0,43,1,28,0,6,1,26,160,36466,0
0,73,1,35,0,6,1,124,244,25818,0
0,20,1,16,1,12,0,160,167,27028,0
0,50,1,48,0,6,1,124,93,2630,0
1,29,1,28,0,6,0,124,181,32552,0
0,60,1,11,1,6,0,152,270,32963,0
0,26,1,41,1,12,0,152,268,43122,0
0,29,1,13,0,12,1,152,206,29463,1
1,20,1,15,0,12,1,160,120,40134,0
1,43,1,28,1,6,0,26,31,64806,0
1,43,1,39,1,6,0,154,261,31557,1
0,43,1,28,0,6,1,124,35,50055,1
1,25,1,8,0,12,1,152,299,40342,0
0,22,1,8,1,12,0,152,206,30540,0
1,21,1,46,0,12,1,160,287,30469,0
0,26,1,49,1,12,0,152,63,15988,0
0,20,1,46,1,12,0,160,165,23497,0
0,70,1,36,0,6,1,26,251,43972,0
1,31,1,30,1,12,0,152,140,2630,0
1,28,1,28,1,12,0,152,175,37248,0
0,23,1,6,1,12,0,152,197,20845,0
1,42,1,28,1,6,0,124,57,36848,0
1,29,1,15,1,12,0,160,41,32514,0
0,29,1,47,0,12,1,124,51,32799,0
1,20,1,4,0,12,1,160,56,2630,0
0,61,1,28,1,6,0,26,79,32986,0
0,41,1,41,1,6,0,26,197,21233,0
1,57,1,41,0,24,1,26,288,30820,1
0,25,1,21,1,12,0,152,190,21965,0
0,36,1,28,0,6,1,44,81,49848,1
0,26,1,15,1,12,0,160,77,2630,0
0,50,1,15,0,6,1,152,23,2630,0
0,26,1,28,0,12,1,147,30,42152,0
0,24,1,16,1,12,1,152,190,2630,0
0,45,1,8,0,6,1,156,143,2630,0
0,61,1,28,0,6,1,26,220,31172,0
0,40,1,3,0,6,1,26,51,28074,0
0,26,1,37,1,12,0,152,296,33358,0
0,25,1,45,1,12,0,152,223,32007,0
1,30,1,28,0,6,1,124,180,38982,1
0,22,1,30,1,12,0,152,186,28635,0
0,48,1,41,1,6,0,12,122,48926,0
0,25,1,13,1,12,0,152,118,26187,0
0,50,1,46,0,6,0,91,260,35403,0
0,24,1,27,1,12,0,152,248,32324,0
0,23,1,34,1,12,0,152,213,30827,0
0,32,1,28,0,12,1,156,256,25687,1
1,25,1,28,1,12,0,152,193,2630,0
0,46,1,36,1,6,0,152,111,30003,0
0,23,1,10,1,12,0,152,250,15873,0
1,32,1,28,1,12,0,152,155,56604,0
1,25,1,8,1,12,0,152,80,49151,0
0,47,1,46,0,6,1,26,91,48540,1
1,24,1,8,1,12,0,152,119,34045,0
0,54,1,28,0,6,1,26,219,27977,1
